text,intent
INVOICE,0
NUMBER,0
60000483942,0
39.54,0
39.54,0
LITRE,0
PUMP,0
#,0
07,0
FUEL,0
SAVE,0
95,0
RM,0
88.17,total
C,0
2.230,0
RM,0
/,0
LITRE,0
TOTAL,0
RM,0
88.17,total
VISA,0
RM,0
88.17,total
RELIEF,0
GST,0
C,0
RM,0
0.00,0
TOTAL,0
GROSS,0
C,0
RM,0
88.17,total
SHELL,0
LOYALTY,0
CARD,0
6018840059147765,0
POINTS,0
AWARDED:,0
39,0
DATE,0
TIME,0
NUN,0
OPT,0
21/02/18,date
11:19,0
40278,0
07,0
DIESEL,0
&,0
PETROL,0
RON95,0
GIVEN,0
RELIEF,0
UNDER,0
SECTION,0
56,0
(3),0
(B),0
GST,0
ACT,0
2014,0
THANK,0
YOU,0
PLEASE,0
COME,0
AGAIN,0
RESTAURANT,company
JIAWEI,company
JIAWEI,company
HOUSE,company
002693074-K,0
13,address
 ,0
JLN,address
TASIK,address
UTAMA,address
8,address
MEDAN,address
NIAGA,address
DAMAI,address
SG,address
BESI,address
57000,address
KL,address
INVOICE,0
INVOICE,0
:9820,0
65.20,total
CASHIER,0
:,0
ADMIN,0
POS,0
NO,0
:,0
1,0
DATE,0
:,0
9/3/2018,date
20:54:50,0
TABLE,0
:,0
16,0
ITEM,0
QTY,0
U/P,0
(RM),0
DISC,0
(%),0
AMT,0
(RM),0
B.,0
BEAN,0
BITTERGROUND,0
FISH,0
HEAD,0
(S),0
1,0
35.00,0
0.00,0
F.,0
HONG,0
KONG,0
SAUTEED,0
(S),0
1,0
16.00,0
0.00,0
STEAMED,0
EGG,0
(S),0
1,0
10.00,0
0.00,0
CHINESE,0
TEA,0
2,0
0.60,0
0.00,0
1.20,0
COLD,0
RICE,0
(B),0
2,0
1.50,0
0.00,0
3,0
SUB,0
TOTAL,0
BEFORE,0
DISCOUNT,0
RM,0
65.20,total
SERVICE,0
CHARGE,0
RM,0
0.00,0
TOTAL,0
SALES,0
RM,0
65.20,total
ROUNDING,0
ADJUSTMENT,0
:,0
RM,0
0.00,0
TOTAL,0
RM,0
PASARAYA,company
BORONG,company
PINTAR,company
SDN,company
BHD,company
BR,0
NO.,0
:(124525-H),0
NO,address
19-G&,address
19-1&,address
19-2,address
JALAN,address
TASIK,address
UTAMA,address
4,address
 ,0
MEDAN,address
NIAGA,address
TASIK,address
DAMAI,address
016-5498845,0
GST,0
NO.:,0
14/03/2018,date
5:57:07PM,0
TAX,0
INVOICE,0
TRN:,0
CR0008964,0
COUNTER,0
3,0
CASHIER:,0
1,0
QTY,0
UOM,0
UNIT,0
AMT,0
EXC.,0
AMT,0
INC.,0
GST,0
PRICE,0
TAX,0
TAX,0
CODE,0
WALL'S,0
TOPTEN,0
CHOCOLATE,0
73ML,0
1,0
WALK,0
1.60,0
1.60,0
1.60,0
ZRL,0
WALL'S,0
TOPTEN,0
CHOCOLATE,0
73ML,0
1,0
WALK,0
1.60,0
1.60,0
1.60,0
ZRL,0
MAGNUM,0
ALMOND,0
90ML,0
1,0
WALK,0
4.50,0
4.50,0
4.50,0
ZRL,0
CLOUD,0
9,0
PLUS,0
22G,0
1,0
WALK,0
0.50,0
0.50,0
0.50,0
ZRL,0
*TOTAL,0
QTY:,0
4.00,0
8.20,total
TOTAL,0
INCLUDES,0
GST,0
0%,0
8.20,total
CUSTOMER'S,0
PAYMENT,0
CASH,0
20.20,0
CHANGE,0
12.00,0
GST,0
SUMMARY,0
AMOUNT,0
(RM),0
TAX,0
(RM),0
ZRL,0
=,0
0%,0
8.20,total
0.00,0
*GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
THANK,0
YOU,0
FOR,0
SHOPPING,0
AT,0
PASARAYA,company
BORONG,company
PINTAR,company
SDN,company
BHD,company
LIAN,company
CHI,company
PU,company
TIAN,company
VEGETARIAN,company
RESTAURANT,company
SDN,company
BHD,company
(1095514-X),0
(GST,0
ID,0
NO,0
:,0
001147416576),0
54,address
JALAN,address
SS23/11.,0
TAMAN,address
SEA,address
47400,address
PETALING,address
JAYA,address
SELANGOR,address
TEL:,0
03-7805,0
7889,0
 ,0
016-3020,0
669,0
TABLE,0
:8,0
CASHIER,0
:,0
DATE,0
:,0
06/01/18,date
12:17:26,0
PM,0
ITEM,0
QTY,0
PRICE,0
AMOUNT,0
(S),0
@15.90,0
CURRY,0
MIXED,0
VEGE,0
515,0
1,0
16.85,0
16.85,0
SR,0
(S),0
@13.90,0
517,0
1,0
14.73,0
14.73,0
SR,0
(12,0
PCS),0
@,0
12.00,0
'XINGHUA'SPRING,0
ROLL,0
410,0
1,0
12.72,0
12.72,0
SR,0
(POT),0
@,0
3.00,0
TI,0
GUAN,0
YIN,0
TEA,0
822,0
1,0
3.18,0
3.18,0
SR,0
(B),0
@,0
1.50,0
PLAIN,0
RICE,0
922,0
2,0
1.59,0
3.18,0
SR,0
GROSS,0
AMT,0
:,0
47.80,0
SVR,0
TAX,0
:,0
2.87,0
GST,0
(6%),0
:,0
2.86,0
NET,0
AMT,0
:,0
53.55,total
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
@,0
0%,0
2.87,0
0.00,0
SR,0
@,0
6%,0
47.80,0
2.86,0
THANK,0
YOU,0
PLEASE,0
COME,0
AGAIN,0
PASARAYA,company
BORONG,company
PINTAR,company
SDN,company
BHD,company
BR,0
NO.:,0
(124525-H),0
NO,address
19-G&,address
19-1&,address
19-2,address
JALAN,address
TASIK,address
UTAMA,address
4,address
 ,0
MEDAN,address
NIAGA,address
TASIK,address
DAMAI,address
016-5498845.,0
GST,0
NO.:,0
04/03/2018,0
15:41:52,0
TAX,0
INVOICE,0
TRN:,0
CR0007636,0
COUNTER,0
4,address
CASHIER:,0
11,0
QTY,0
UOM,0
UNIT,0
AMT,0
EXC.,0
AMT,0
INC.,0
GST,0
PRICE,0
TAX,0
TAX,0
CODE,0
POKKA,0
COFFEE,0
VANILLA,0
MILK,0
COFFEE,0
1,0
WALK,0
3.20,total
3.20,total
3.20,total
ZRL,0
*TOTAL,0
QTY:,0
1.00,0
3.20,total
TOTAL,0
INCLUDES,0
GST,0
0%,0
3.20,total
CUSTOMER'S,0
PAYMENT,0
CASH,0
5.20,0
CHANGE,0
2.00,0
GST,0
SUMMARY,0
AMOUNT,0
(RM),0
TAX,0
(RM),0
ZRL,0
=,0
0%,0
3.20,total
0.00,0
*GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
THANK,0
YOU,0
FOR,0
SHOPPING,0
AT,0
PASARAYA,company
BORONG,company
PINTAR,company
SDN,company
BHD,company
99,company
SPEED,company
MART,company
S/B,company
(519537-X),0
LOT,address
P.T.,address
2811,address
 ,0
JALAN,address
ANGSA,address
 ,0
TAMAN,address
BERKELEY,address
41150,address
KLANG,address
 ,0
SELANGOR,address
1249-TMN,address
PANDAN,address
CAHAYA,address
GST,0
ID.,0
NO,0
:,0
000181747712,0
INVOICE,0
NO,0
:,0
18314/102/T0422,0
06:20PM,0
568008,0
20-02-18,date
8991,0
NUTRI,0
PLUS,0
TELUR,0
SEGAR,0
RM9.90,0
Z,0
TOTAL,0
SALES,0
(INCLUSIVE,0
GST),0
RM,0
9.90,total
CASH,0
RM,0
10.00,0
CHANGE,0
RM,0
.10,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
Z,0
=,0
0%,0
9.90,total
.00,0
THANK,0
YOU.,0
PLEASE,0
COME,0
AGAIN,0
KEEP,0
THE,0
INVOICE,0
FOR,0
APPLICABLE,0
RETURNS,0
99,company
SPEED,company
MART,company
S/B,company
(519537-X),0
LOT,address
P.T.,address
2811,address
 ,0
JALAN,address
ANGSA,address
 ,0
TAMAN,address
BERKELEY,address
41150,address
KLANG,address
 ,0
SELANGOR,address
1317,address
TRILLIUM,address
S6,address
BESI,address
GST,0
ID.,0
NO,0
:,0
000181747712,0
INVOICE,0
NO,0
:,0
18299/102/T0230,0
01:34PM,0
568019,0
05-02-18,date
2506,0
YONGCHUN,0
LOKAM,0
MNDRN,0
S,0
RM62.50,0
Z,0
@5,0
X,0
RM,0
12.50,0
2508,0
YONGCHUN,0
LOKAM,0
MNDRN,0
M,0
RM79.00,0
Z,0
@5,0
X,0
RM,0
15.80,0
TOTAL,0
SALES,0
(INCLUSIVE,0
GST),0
RM,0
141.50,total
CASH,0
RM,0
150.00,0
CHANGE,0
RM,0
8.50,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
Z,0
=,0
0%,0
141.50,total
.00,0
THANK,0
YOU.,0
PLEASE,0
COME,0
AGAIN,0
KEEP,0
THE,0
INVOICE,0
FOR,0
APPLICABLE,0
RETURNS,0
AEON,address
CO.,company
(M),company
BHD,company
(126926-H),0
3RD,address
FLR,address
 ,0
AEON,address
TAMAN,address
MALURI,address
SC,address
JLN,address
JEJAKA,address
 ,0
TAMAN,address
MALURI,address
CHERAS,address
 ,0
55100,address
KUALA,address
LUMPUR,address
GST,0
ID,0
:,0
002017394688,0
SHOPPING,0
HOURS,0
MON-SUN:1000,0
HRS,0
-,0
2200,0
HRS,0
1X,0
000004089728,0
5.90SR,0
SAKUMASHIKIDROP,0
1X,0
000007572029,0
5.90SR,0
BINDER,0
CLIP,0
-BL,0
1X,0
000006731878,0
5.90SR,0
150YEN,0
CAR,0
NECK,0
SUB-TOTAL,0
17.70,total
TOTAL,0
SALES,0
INCL,0
GST,0
17.70,total
TOTAL,0
AFTER,0
ADJ,0
INCL,0
GST,0
17.70,total
CASH,0
50.70,0
ITEM,0
COUNT,0
3,0
CHANGE,0
AMT,0
33.00,0
INVOICE,0
NO:,0
2018021951320026157,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
SR,0
@,0
6%,0
16.71,0
0.99,0
TOTAL,0
16.71,0
0.99,0
19/02/2018,date
16:45,0
5132,0
002,0
0026157,0
0293605,0
SHIVANESWARY,0
A/P,0
MANY,0
DAISO,0
SUNWAY,0
VELOCITY,0
TEL,0
1-300-80-AEON,0
(2366),0
THANK,0
YOU,0
FOR,0
YOUR,0
PATRONAGE,0
PLEASE,0
COME,0
AGAIN,0
POPULAR,company
BOOK,company
CO.,company
(M),company
SDN,company
BHD,company
(CO.,0
NO.,0
113825-W),0
(GST,0
REG,0
NO.,0
001492992000),0
NO,address
8,address
 ,0
JALAN,address
7/118B,address
 ,0
DESA,address
TUN,address
RAZAK,address
56000,address
KUALA,address
LUMPUR,address
 ,0
MALAYSIA,address
SUNWAY,0
VELOCITY,0
TEL,0
:,0
03-9201,0
6281/6920,0
01/03/18,date
19:14,0
SLIP,0
NO.:,0
0010104733,0
WONG,0
PEI,0
YI,0
TRANS:,0
114793,0
MEMBER,0
CARD,0
NO:,0
2008011381468,0
CARD,0
EXPIRY:,0
30/09/18,0
DESCRIPTION,0
AMOUNT,0
TOMBOW,0
C/TAPE,0
CX5N,0
2PC,0
@,0
9.89,0
19.78,0
T,0
SPRING,0
ISSUE,0
20%,0
REBA,0
L11,0
X-VENTURE,0
UNEXPLA[BK],0
12.00,0
Z,0
MEMBER,0
DISCOUNT,0
-1.20,0
PU,0
EXPANDING,0
FILE-TS,0
20.90,0
T,0
MEMBER,0
DISCOUNT,0
-2.09,0
TOTAL,0
RM,0
INCL.,0
OF,0
GST,0
49.39,0
ROUNDING,0
ADJ,0
0.01,0
TOTAL,0
RM,0
49.40,total
CASH,0
-50.00,0
CHANGE,0
0.60,0
ITEM,0
COUNT,0
5,0
GST,0
SUMMARY,0
AMOUNT,0
(RM),0
TAX,0
(RM),0
T,0
@,0
6%,0
36.41,0
2.18,0
Z,0
@,0
0%,0
10.80,0
0.00,0
TOTAL,0
SAVINGS,0
-3.29,0
BE,0
A,0
POPULAR,company
CARD,0
MEMBER,0
AND,0
ENJOY,0
SPECIAL,0
DISCOUNTS,0
THANK,0
YOU.,0
PLEASE,0
COME,0
AGAIN.,0
WWW.POPULAR.COM.MY,0
BUY,0
CHINESE,0
BOOKS,0
ONLINE,0
WWW.POPULARONLINE.COM.MY,0
3180303,0
LIAN,company
HING,company
STATIONERY,company
SDN,company
BHD,company
(162761-M),0
NO.32,address
&,address
33,address
JALAN,address
SR,address
1/9.,0
SEKSYEN,address
9.,0
TAMAN,address
SERDANG,address
RAYA,address
 ,0
43300,address
SERI,address
KEMBANGAN,address
 ,0
SELANGOR,address
DARUL,address
EHSAN,address
GST,0
ID,0
:,0
002139201536,0
TAX,0
INVOICE,0
27/03/2018,date
NO.:,0
CS-20242,0
QTY,0
TAX,0
RM,0
DURSFILE,0
H399(110,0
X,0
95MM),0
100,0
SR,address
58.30,0
NAME,0
BADGE,0
(H),0
@,0
0.5500,0
809,0
METAL,0
NAME,0
BADGE,0
CLIP,0
1,0
SR,address
21.20,0
100'S,0
@,0
20.0000,0
TOTAL,0
AMT,0
INCL.,0
GST,0
@,0
6%:,0
79.50,total
ROUNDING,0
ADJUSTMENT:,0
TOTAL,0
AMT,0
PAYABLE:,0
79.50,total
PAID,0
AMOUNT:,0
100.00,0
CHANGE:,0
20.50,0
TOTAL,0
QTY,0
TENDER:,0
101,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
(RM),0
(RM),0
SR,address
@,0
A,0
75.00,0
4.50,0
TOTAL,0
75.00,0
4.50,0
THANK,0
YOU,0
FOR,0
ANY,0
ENQUIRY,0
 ,0
PLEASE,0
CONTACT,0
US;,0
3180303,0
GL,company
HANDICRAFT,company
&,company
TAIL,company
ORING,company
19,address
 ,0
JALAN,address
KANCIL,address
 ,0
OFF,address
JALANPUDU,0
 ,0
55100,address
KUALA,address
LUMPUR,address
MALAYSIA,address
COMPANY,0
REG,0
NO.,0
:75495-W,0
GST,0
REG,0
NO.,0
:001948532736,0
TAX,0
INVOICE,0
INVOICE,0
NO.:,0
CS,0
10012,0
DATE:,0
20/03/2018,date
13:01,0
CASHLER,0
#:,0
01,0
RM,0
CODE,0
SAFETY,0
PINS,0
BUTTERFLY,0
-,0
S,0
6.00,0
BOXS,0
X,0
17.00,0
102.00,total
SR,0
SUBTOTAL,0
:,0
102.00,total
TOTAL,0
EXCL.OF,0
GST,0
96.23,0
TOTAL,0
INCL.OF,0
GST,0
102.00,total
TOTAL,0
AMT,0
ROUNDED,0
102.00,total
PAYMENT,0
:,0
102.00,total
CHANGE,0
DUE,0
:,0
0.00,0
TOTAL,0
LTEM(S),0
:,0
6,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
SR,0
@,0
6%,0
96.23,0
5.77,0
THANK,0
YOU,0
PLEASE,0
COME,0
AGAIN,0
3180303,0
LIAN,company
HING,company
STATIONERY,company
SDN,company
BHD,company
(162761-M),0
NO.32,address
&,address
33,address
 ,0
JALAN,address
SR,address
1/9,address
 ,0
SEKSYEN,address
9,address
 ,0
TAMAN,address
SERDANG,address
RAYA.,0
43300,address
SERI,address
KEMBANGAN,address
 ,0
SELANGOR,address
DARUL,address
EHSAN,address
GST,0
ID,0
:,0
002139201536,0
TAX,0
INVOICE,0
30/03/2018,date
NO.,0
:,0
CS-20322,0
QTY,0
TAX,0
RM,0
DURAFILE,0
H399,0
(110,0
X,0
95MM),0
200,0
SR,address
116.60,0
NAME,0
BADGE,0
(H),0
@,0
0.5500,0
809,0
METAL,0
NAME,0
BADGE,0
CLIP,0
2,0
SR,address
42.40,0
100'S,0
@,0
20,0
0000,0
TOTAL,0
AMT,0
INCL.,0
GST,0
@,0
6%,0
:,0
159.00,total
ROUNDING,0
ADJUSTMENT,0
:,0
TOTAL,0
AMT,0
PAYABLE,0
:,0
159.00,total
PAID,0
AMOUNT,0
:,0
200.00,0
CHANGE,0
:,0
41.00,0
TOTAL,0
QTY,0
TENDER,0
:,0
202,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
(RM),0
(RM),0
SR,address
@,0
A,0
150.00,0
9.00,0
TOTAL,0
150.00,0
9.00,0
THANK,0
YOU,0
FOR,0
ANY,0
ENQUIRY,0
 ,0
PLEASE,0
CONTACT,0
US;,0
3180303,0
LIAN,company
HING,company
STATIONERY,company
SDN,company
BHD,company
(162761-M),0
NO.32,address
&,address
33,address
 ,0
JALAN,address
SR,address
1/9,address
 ,0
SEKSYEN,address
9,address
 ,0
TAMAN,address
SERDANG,address
RAYA,address
 ,0
43300,address
SERI,address
KEMBANGAN,address
 ,0
SELANGOR,address
DARUL,address
EHSAN,address
GST,0
ID,0
:,0
002139201536,0
TAX,0
INVOICE,0
27/03/2018,date
NO,0
:,0
CS-20243,0
QTY,0
TAX,0
RM,0
F/CASTELL,0
187057-75,0
TACK-IT,0
2,0
SR,address
12.00,total
75G-,0
WHITE,0
(NEW),0
@,0
5.6600,0
TOTAL,0
AMT,0
INCL.,0
GST,0
@,0
6%,0
:,0
12.00,total
ROUNDING,0
ADJUSTMENT,0
:,0
TOTAL,0
AMT,0
PAYABLE,0
:,0
12.00,total
PAID,0
AMOUNT,0
:,0
20.00,0
CHANGE,0
:,0
8.00,0
TOTAL,0
QTY,0
TENDER,0
:,0
2,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
(RM),0
(RM),0
SR,address
@,0
A,0
11.32,0
0.68,0
TOTAL,0
11.32,0
0.68,0
THANK,0
YOU,0
FOR,0
ANY,0
ENQUIRY,0
 ,0
PLEASE,0
CONTACT,0
US;,0
BANH,company
MI,company
CAFE,company
DIMILIKI:,0
BANH,company
MI,company
CAFE,company
SDN,company
BHD,company
1110644-W,0
NO.,0
1,address
JALAN,address
PUTERI,address
7/10,address
BANDAR,address
PUTERI,address
 ,0
47100,address
PUCHONG,address
SELANGOR,address
 ,0
MALAYSIA,address
(GST,0
REG.,0
NO,address
:,0
000306700288),0
GUEST,0
CHECK,0
TABLE,0
A,0
INV,0
NO.:,0
153887,0
PAX(S):,0
2,0
DATE,0
CASHIER:,0
CASHIER,0
A,0
QTY,0
DESCRIPTION,0
TOTAL,0
TAX,0
1,address
205,0
SUONG,0
NON,0
RAM,0
CHUA,0
9.90,0
SR,0
205,0
SWEET,0
&SOUR,0
PORK,0
RIBS,0
1,address
217,0
TAU,0
HU,0
DON,0
THIT,0
CHI,0
9.90,0
SR,0
217,0
STUFF,0
MEAT,0
TAU,0
FU,0
1,address
605,0
TRA,0
DA,0
1.50,0
SR,0
605,0
VIETNAMESE,0
ICED,0
TEA,0
TOTAL,0
(EXCLUDING,0
GST):,0
21.30,0
SERV.,0
CHARGE,0
(3%):,0
0.65,0
GST,0
PAYABLE,0
(6%):,0
1.31,0
TOTAL,0
(INCLUSIVE,0
OF,0
GST):,0
23.26,0
ROUNDING,0
ADJ:,0
-0.01,0
TOTAL:,0
23.25,total
CLOSED:,0
29-10-2017,date
SERVER:,0
CASHIER,0
A,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
INQURIES:,0
012-3225548,0
LIKE,0
US,0
@,0
FACEBOOK:,0
BANHMIKL,0
EMAIL,0
:,0
BANHMICAFE1@GMAIL.COM,0
:,0
29-10-2017,date
18:31:45,0
THAI,company
DELICIOUS,company
RESTAURANT,company
NO.22,address
JALAN,address
PUTERI,address
2/4,address
BANDAR,address
PUTERI,address
47100,address
PUCHONG,address
 ,0
SELANGOR,address
03-8051,0
9514,0
BILL,0
NO,0
:,0
01-36870,0
TABLE,0
DATE,0
:,0
02/02/2017,date
7:31:08,0
PM,0
A3,0
CASHIER,0
:,0
123,0
PAX,0
:,0
4,0
DESCRIPTION,0
QTY,0
PRICE,0
AMOUNT,0
1,0
06S,0
BRAISED,0
1,0
20.00,0
20.00,0
PORK,0
LEG,0
SMALL,0
2,0
32,0
PHRANAKON,0
1,0
28.00,0
28.00,0
SALTED,0
EGG,0
SQUID,0
3,0
51,0
GARLIC,0
FRIED,0
1,0
13.00,0
13.00,0
KAILAN,0
4,0
84,0
THAI,company
STYLE,0
1,0
15.00,0
15.00,0
KERABUTOFU,0
5,0
130,0
PLAINRICE,0
4,0
1.80,0
7.20,0
6,0
113,0
COCONUT,0
1,0
6.50,0
6.50,0
THAI,company
7,0
116,0
DISTILLED,0
1,0
0.60,0
0.60,0
WATER,0
8,0
106B,0
COLD,0
1,0
2.50,0
2.50,0
PANDAN,0
GINGER,0
TEA,0
TOTAL:,0
92.80,total
GRAND,0
TOTAL:,0
92.80,total
CASH,0
RECEIVED:,0
100.00,0
CHANGE:,0
7.20,0
AVERAGE/PAX(S):,0
23.20,0
THANK,0
YOU.,0
PLEASE,0
COME,0
AGAIN.,0
MR.D.I.Y(M)SDN,company
BHD,company
CO-REG:860671-D,0
LOT,address
1851-A,address
&,address
1851-B,address
 ,0
JALAN,address
KPB,address
6,address
 ,0
KAWASAN,address
PERINDUSTRIAN,address
BALAKONG,address
 ,0
43300,address
SERI,address
KEMBANGAN,address
 ,0
SELANGOR,address
(GST,0
ID,0
NO,0
:000306020352),0
(ENDAH,0
PARADE),0
-TAX,0
INVOICE-,0
TOILET,0
BRUSH,0
47-2311,0
*S,0
HD03-04-06,0
-,0
5/40/160,0
9067860,0
1,0
X,0
2.70,0
2.70,0
CEMENT,0
KN,0
BLK-2,0
*S,0
KF12,0
-,0
12/240,0
9071872,0
1,0
X,0
1.60,0
1.60,0
HSS,0
TWIST,0
DRILL,0
5.5*,0
*S,0
KH22,0
-,0
10/500,0
6909906163102,0
1,0
X,0
3.30,0
3.30,0
HSS,0
TWIST,0
DRILL,0
6*1,0
*S,0
KH12,0
-,0
10/500,0
6909906163103,0
1,0
X,0
3.30,0
3.30,0
CURTAIN,0
STRAPS,0
*S,0
CK,0
11-22-31,0
-,0
10/400,0
8720019,0
2,0
X,0
2.50,0
5.00,0
7,0
DAY,0
WITH,0
RECEIPT,0
.,0
STRICTLY,0
NO,0
CASH,0
REFUND,0
.,0
ITEM(S),0
:,0
5,0
QTY(S),0
:,0
6,address
TOTAL,0
INCL,0
 ,0
GST@6%,0
RM,0
15.90,total
CASH,0
RM,0
50.00,0
CHANGE,0
RM,0
34.10,0
GST,0
SUMMARY,0
AMT(RM),0
TAX(RM),0
GST,0
S@6%,0
15.00,0
0.90,0
19-09-17,date
15:39,0
SH01,0
ZJ03,0
T3,0
R000100808,0
OPERATOR,0
TSGC,0
-,0
KARKI,0
DAMMAR,0
BAHADUR,0
EXCHANGE,0
ARE,0
ALLOWED,0
WITHIN,0
HON,company
HWA,company
HARDWARE,company
TRADING,company
COMPANY,0
REG.,0
NO.,0
:,0
001055194X,0
NO,address
37,address
 ,0
JALAN,address
MANIS,address
7,address
 ,0
TAMAN,address
SEGAR,address
 ,0
56100,address
CHERAS,address
 ,0
KUALA,address
LUMPUR.,address
+603-9130,0
2672,0
GST,0
REG,0
:,0
001125220352,0
TAX,0
INVOICE,0
CB#:,0
87870,0
21/09/2017,date
10:20:37,0
AM,0
M#,0
:,0
C2,0
-,0
0,0
CASHIER,0
CASH,0
1,0
-,0
QTY,0
DESCRIPTION,0
PRICE,0
TOTAL(RM),0
0.9,0
3/4",0
ALUMINIUM,0
ROD,0
6.00,0
5.40,0
SR,0
5,0
PVC,0
WALLPLUG,0
1.00,0
5.00,0
SR,0
(50PCS),0
5.9,0
TYPE:,0
2,0
TOTAL,0
10.40,total
DISCOUNT:,0
0.00,0
ROUNDING,0
ADJ,0
0.00,0
TOTAL,0
INCLUSIVE,0
GST:,0
10.40,total
CASH,0
10.40,total
GST,0
SUMMARY,0
CODE,0
%,0
NET,0
AMT,0
GST,0
TOTAL(RM),0
SR,0
SR,0
9.81,0
0.59,0
10.40,total
TOTAL,0
9.81,0
0.59,0
10.40,total
THANK,0
YOU,0
!,0
&,0
PLEASE,0
COME,0
AGAIN,0
!!,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
FOR,0
REFUND,0
OR,0
EXCHANGE,0
!!,0
MR.,company
D.I.Y.,company
SDN,company
BHD,company
(CO.REG,0
:704427-T),0
LOT,address
1851-A,address
&,address
1851-B,address
 ,0
JALAN,address
KPB,address
6,address
 ,0
KAWASAN,address
PERINDUSTRIAN,address
BALAKONG,address
 ,0
43300,address
SERI,address
KEMBANGAN,address
 ,0
SELANGOR,address
(GST,0
ID,0
NO,0
:001092886528),0
(CHERAS,0
LEISURE,0
MALL),0
TAX,0
INVOICE-,0
BATTERY,0
LR03-4B,0
AAA,0
4,0
PCS,0
*S,0
XC12,0
-,0
12/144,0
9021937,0
1,0
X,0
3.90,total
3.90,total
STRICTLY,0
NO,0
CASH,0
REFUND.,0
ITEM(S),0
:,0
1,0
QTY(S),0
:,0
1,0
TOTAL,0
INCL.,0
GST@6%,0
RM,total
3.90,total
CASH,0
RM,total
4.00,0
CHANGE,0
RM,total
0.10,0
GST,0
SUMMARY,0
AMT(RM),0
TAX(RM),0
GST,0
S@6%,0
3.68,0
0.22,0
24-11-17,date
13:11,0
SH01,0
ZT09,0
T2,0
R000011248,0
OPERATOR,0
TRAINEE,0
CASHIER,0
EXCHANGE,0
ARE,0
ALLOWED,0
WITHIN,0
7,0
DAYS,0
WITH,0
RECEIPT.,0
HON,company
HWA,company
HARDWARE,company
TRADING,company
COMPANY,0
REG.,0
NO.,0
:,0
001055194X,0
NO,address
37,address
 ,0
JALAN,address
MANIS,address
7,address
 ,0
TAMAN,address
SEGAR,address
 ,0
56100,address
CHERAS,address
 ,0
KUALA,address
LUMPUR.,address
+603-9130,0
2672,0
GST,0
REG,0
:,0
001125220352,0
TAX,0
INVOICE,0
CB#:,0
69158,0
08/02/2017,date
3:43:01,0
PM,0
M#,0
:,0
C1,0
-,0
0,0
CASHIER,0
:,0
CASH3,0
-,0
QTY,0
DESCRIPTION,0
PRICE,0
TOTAL(RM),0
2,0
1",0
TOWEL,0
ROD,0
6.00,0
12.00,0
SR,0
BRACKET(END),0
2,0
3/4",0
TOWEL,0
ROD,0
4.00,0
8.00,0
SR,0
BRACKET,0
5,0
3/4",0
TOWEL,0
ROD,0
4.00,0
20.00,0
SR,0
BRACKET(END),0
4,0
3/4"TOWEL,0
ROD,0
5.50,0
22.00,0
SR,0
BRACKET(ROUND),0
1,0
25MM,0
X,0
10,0
WALL,0
PLUG,0
3.50,0
3.50,0
SR,0
1,0
SANDFLEX,0
SAW,0
4.50,0
4.50,0
SR,0
BLADE,0
18T,0
1,0
SCREW,0
7.00,0
7.00,0
SR,0
5,0
3/4",0
V,0
BRACKET,0
1.50,0
7.50,0
SR,0
6,0
1",0
S/STEEL,0
ROD,0
15.80,0
94.80,0
SR,0
ITEM,0
DISCOUNT,0
0.00,0
17,0
3/4",0
ALUMINIUM,0
ROD,0
5.80,0
98.60,0
SR,0
44,0
TYPE:,0
10,0
TOTAL,0
277.90,0
DISCOUNT:,0
0.90,0
ROUNDING,0
ADJ,0
0.00,0
TOTAL,0
INCLUSIVE,0
GST:,0
277.00,total
CASH,0
277.00,total
GST,0
SUMMARY,0
CODE,0
%,0
NET,0
AMT,0
GST,0
TOTAL(RM),0
SR,0
SR,0
261.32,0
15.68,0
277.00,total
TOTAL,0
261.32,0
15.68,0
277.00,total
THANK,0
YOU,0
!,0
&,0
PLEASE,0
COME,0
AGAIN,0
!!,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
FOR,0
REFUND,0
OR,0
EXCHANGE,0
!!,0
VIVOPAC,company
MARKETING,company
SDN,company
BHD,company
(1070687-M),0
14,address
JALAN,address
MANIS,address
4,address
TAMAN,address
SEGAR,address
56100,address
KL,address
TEL:,0
03-91334364,0
FAX:,0
03-91310522,0
WWW.VIVOPAC.COM,0
GST,0
REG:,0
000565805056,0
TAX,0
INVOICE,0
DOC,0
#,0
:,0
CS21539777,0
DATE,0
:,0
30/05/2017,date
10:18:02,0
AM,0
PROMOTER,0
:,0
TERMINAL,0
:,0
T02,0
CASHIER,0
:,0
ME,0
DESCRIPTION,0
PRICE,0
